cruise,time,latitude,longitude,line,station,scientific_name,larvae_10m2
,UTC,degrees_north,degrees_east,,,,Larvae 10/M^2
196912,1969-12-15T00:17:00Z,31.403334,-122.01666,90.0,90.0,Tarletonbeania crenularis,2.87
196912,1969-12-15T00:17:00Z,31.403334,-122.01666,90.0,90.0,Vinciguerria lucetia,37.31
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Argyropelecus hemigymnus,2.54
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Ceratoscopelus townsendi,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Cyclothone signata,2.54
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Diogenichthys atlanticus,2.54
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Lampanyctus,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Lestidiops ringens,2.54
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Myctophidae,7.62
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Notoscopelus resplendens,2.54
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Protomyctophum crockeri,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Symbolophorus californiensis,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Tarletonbeania crenularis,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Teleostei,5.08
197201,1972-01-14T10:00:00Z,31.416666,-122.01666,90.0,90.0,Trachipterus altivelis,2.54
197202,1972-02-10T17:07:00Z,31.35,-121.96667,90.0,90.0,Citharichthys stigmaeus,3.32
197202,1972-02-10T17:07:00Z,31.35,-121.96667,90.0,90.0,Icichthys lockingtoni,3.32
197202,1972-02-10T17:07:00Z,31.35,-121.96667,90.0,90.0,Merluccius productus,3.32
197202,1972-02-10T17:07:00Z,31.35,-121.96667,90.0,90.0,Tarletonbeania crenularis,3.32
197202,1972-02-10T17:07:00Z,31.35,-121.96667,90.0,90.0,Trachipterus altivelis,6.64
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Aristostomias scintillans,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,47.25
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Bathylagus pacificus,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,6.3
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Chiasmodon subniger,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,18.9
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Danaphos oculatus,6.3
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,28.35
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,25.2
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Lipolagus ochotensis,9.45
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Melamphaes,9.45
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Merluccius productus,37.8
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Myctophidae,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Scopelosaurus,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Stomias atriventer,6.3
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,88.2
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Teleostei,3.15
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Trachurus symmetricus,81.9
197203,1972-03-20T09:55:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,3.15
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Argyropelecus sladeni,3.44
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Engraulis mordax,485.04
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Gonostomatidae,6.88
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,6.88
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Merluccius productus,20.64
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Microstoma,3.44
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Sebastes,161.68
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Sebastes aurora,3.44
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Sebastes jordani,3.44
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Stenobrachius leucopsarus,24.08
197205,1972-04-19T20:02:00Z,31.4,-122.01666,90.0,90.0,Teleostei,6.88
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Bathylagoides wesethi,6.48
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Lampanyctus,3.24
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Melamphaes,6.48
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Protomyctophum crockeri,3.24
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Sebastes,6.48
197207,1972-07-24T01:33:00Z,31.416666,-122.0,90.0,90.0,Trachurus symmetricus,16.2
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,22.26
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,9.54
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,15.9
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Danaphos oculatus,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Gigantactis,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Idiacanthus antrostomus,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Melamphaes lugubris,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Myctophum nitidulum,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Tetragonurus cuvieri,3.18
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,44.52
197210,1972-09-27T18:06:00Z,31.4,-122.01666,90.0,90.0,Vinciguerria lucetia,133.56
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Argyropelecus affinis,5.46
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Bathylagoides wesethi,2.73
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Diogenichthys atlanticus,5.46
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Lestidiops ringens,2.73
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Protomyctophum crockeri,2.73
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Symbolophorus californiensis,2.73
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Tetragonurus cuvieri,8.19
197412,1974-11-29T22:06:00Z,31.42,-122.01666,90.0,90.0,Vinciguerria lucetia,2.73
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Chauliodus macouni,2.86
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Diogenichthys atlanticus,5.72
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Lampanyctus ritteri,25.74
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Leuroglossus stilbius,8.58
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Melamphaes lugubris,2.86
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Paralepididae,2.86
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Protomyctophum crockeri,17.16
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Stenobrachius leucopsarus,14.3
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Tarletonbeania crenularis,11.44
197501,1975-01-24T03:50:00Z,31.416666,-122.03333,90.0,90.0,Trachipterus altivelis,2.86
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Bathylagus pacificus,12.44
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Leuroglossus stilbius,12.44
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Melamphaes,12.44
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Nansenia candida,12.44
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,12.44
197503,1975-03-07T15:30:00Z,31.4,-122.01666,90.0,90.0,Stomias atriventer,12.44
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Argyropelecus sladeni,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,9.33
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Bathylagus pacificus,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,9.33
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Engraulis mordax,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,24.88
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Leuroglossus stilbius,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Lipolagus ochotensis,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Melamphaes lugubris,6.22
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Nansenia candida,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,15.55
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Stenobrachius leucopsarus,3.11
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,15.55
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Tarletonbeania crenularis,6.22
197503,1975-03-10T06:42:00Z,31.4,-122.01666,90.0,90.0,Trachurus symmetricus,12.44
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Danaphos oculatus,3.03
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Electrona risso,3.03
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Lipolagus ochotensis,3.03
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Poromitra crassiceps,3.03
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,3.03
197505,1975-05-22T21:21:00Z,31.4,-122.01666,90.0,90.0,Tarletonbeania crenularis,3.03
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Bathylagoides wesethi,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Ceratoscopelus townsendi,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Cyclothone signata,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Diaphus,5.84
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Lampanyctus ritteri,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Melamphaes,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Poromitra crassiceps,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Protomyctophum crockeri,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Symbolophorus californiensis,2.92
197507,1975-06-28T15:37:00Z,31.4,-122.166664,90.0,90.0,Trachurus symmetricus,20.44
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Aristostomias scintillans,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,16.08
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,18.76
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Cyclothone acclinidens,8.04
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,72.36
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Danaphos oculatus,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,21.44
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Idiacanthus antrostomus,13.4
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Lepidopus fitchi,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Lestidiops ringens,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Oneirodes,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Paralepididae,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,8.04
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Rosenblattichthys volucris,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Scopelogadus mizolepis bispinosus,5.36
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,21.44
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Teleostei,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Tetragonurus cuvieri,2.68
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,8.04
197511,1975-11-02T05:05:00Z,31.4,-122.01666,90.0,90.0,Vinciguerria lucetia,16.08
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Argyropelecus sladeni,8.46
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Chauliodus macouni,2.82
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,8.46
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Icichthys lockingtoni,2.82
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Lipolagus ochotensis,31.02
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,2.82
197801,1978-01-19T00:50:00Z,31.4,-122.01666,90.0,90.0,Tarletonbeania crenularis,2.82
197801,1978-01-19T01:20:00Z,31.4,-122.01666,90.0,90.0,Citharichthys sordidus,5.56
197801,1978-01-19T01:20:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,5.56
197801,1978-01-19T01:20:00Z,31.4,-122.01666,90.0,90.0,Danaphos oculatus,16.68
197801,1978-01-19T01:20:00Z,31.4,-122.01666,90.0,90.0,Merluccius productus,5.56
197801,1978-01-19T01:20:00Z,31.4,-122.01666,90.0,90.0,Protomyctophum crockeri,5.56
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Argyropelecus,3.18
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Argyropelecus sladeni,3.18
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Cyclothone signata,3.18
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Diogenichthys atlanticus,6.36
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Lampanyctus,9.54
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Lampanyctus ritteri,6.36
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Leuroglossus stilbius,3.18
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Lipolagus ochotensis,19.08
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Merluccius productus,63.6
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Protomyctophum crockeri,31.8
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Sebastes,3.18
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Stenobrachius leucopsarus,6.36
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Tarletonbeania crenularis,6.36
197803,1978-02-27T05:52:00Z,31.4,-122.02167,90.0,90.0,Trachurus symmetricus,19.08
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Argyropelecus lychnus,5.91
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Diogenichthys atlanticus,5.91
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Icichthys lockingtoni,5.91
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Lampanyctus,11.82
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Lampanyctus regale,5.91
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Lampanyctus ritteri,5.91
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Lipolagus ochotensis,23.64
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Melamphaes,17.73
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Merluccius productus,76.83
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Protomyctophum crockeri,17.73
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Stenobrachius leucopsarus,11.82
197803,1978-02-27T06:19:00Z,31.4,-122.02167,90.0,90.0,Trachurus symmetricus,23.64
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Argyropelecus,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Argyropelecus affinis,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Argyropelecus sladeni,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Bathylagoides wesethi,17.64
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Cyclothone signata,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Lampanyctus ritteri,20.58
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Lestidiops ringens,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Myctophum nitidulum,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Protomyctophum crockeri,5.88
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Stenobrachius leucopsarus,5.88
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Stomias atriventer,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Symbolophorus californiensis,2.94
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Teleostei,5.88
197804,1978-04-07T13:20:00Z,31.371666,-122.02333,90.0,90.0,Vinciguerria,2.94
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Bathylagoides wesethi,10.44
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Danaphos oculatus,5.22
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Melamphaes,5.22
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Merluccius productus,10.44
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Protomyctophum crockeri,5.22
197804,1978-04-07T13:50:00Z,31.371666,-122.02333,90.0,90.0,Stenobrachius leucopsarus,10.44
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,35.76
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Bathylagus pacificus,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Chauliodus macouni,5.96
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,11.92
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus regale,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus ritteri,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Melamphaes,8.94
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Myctophidae,5.96
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Scopelogadus mizolepis bispinosus,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Sebastes,2.98
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Stenobrachius leucopsarus,5.96
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Symbolophorus californiensis,17.88
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Trachurus symmetricus,8.94
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,8.94
197805,1978-05-30T00:33:00Z,31.4,-122.01666,90.0,90.0,Vinciguerria lucetia,44.7
197805,1978-05-30T00:05:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,31.14
197805,1978-05-30T00:05:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,15.57
197805,1978-05-30T00:05:00Z,31.4,-122.01666,90.0,90.0,Lampanyctus,5.19
197805,1978-05-30T00:05:00Z,31.4,-122.01666,90.0,90.0,Lipolagus ochotensis,5.19
197805,1978-05-30T00:05:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,5.19
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Argyropelecus,5.74
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Bathylagoides wesethi,129.15
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Benthalbella dentata,5.74
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Ceratoscopelus townsendi,5.74
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Cyclothone,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Diogenichthys atlanticus,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Idiacanthus antrostomus,8.61
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Lampanyctus,14.35
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Melamphaes,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Paralepididae,5.74
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Stomias atriventer,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Symbolophorus californiensis,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Tetragonurus cuvieri,5.74
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Trachurus symmetricus,2.87
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Triphoturus mexicanus,11.48
197807,1978-06-29T19:35:00Z,31.386665,-122.02,90.0,90.0,Vinciguerria lucetia,410.41
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Argyropelecus sladeni,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Bathylagoides wesethi,124.2
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Ceratoscopelus townsendi,21.6
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Chauliodus macouni,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Cyclothone signata,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Diogenichthys atlanticus,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Ichthyococcus irregularis,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Idiacanthus antrostomus,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Lampanyctus ritteri,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Microstoma,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Paralepididae,32.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Poromitra crassiceps,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Protomyctophum crockeri,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Sternoptyx,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Symbolophorus californiensis,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Tetragonurus cuvieri,5.4
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Triphoturus mexicanus,27.0
197807,1978-06-29T20:00:00Z,31.386665,-122.02,90.0,90.0,Vinciguerria lucetia,307.8
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Bathylagoides wesethi,5.51
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,22.04
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Cyclothone,5.51
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,16.53
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys,5.51
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Lestidiops ringens,11.02
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Sebastolobus altivelis,11.02
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Triphoturus mexicanus,38.57
197808,1978-08-08T09:50:00Z,31.4,-122.01666,90.0,90.0,Vinciguerria lucetia,336.11
197902,1979-02-25T09:10:00Z,31.4,-122.01666,90.0,90.0,Ceratoscopelus townsendi,5.55
197902,1979-02-25T09:10:00Z,31.4,-122.01666,90.0,90.0,Cyclothone signata,11.1
197902,1979-02-25T09:10:00Z,31.4,-122.01666,90.0,90.0,Diogenichthys atlanticus,11.1
197902,1979-02-25T09:10:00Z,31.4,-122.01666,90.0,90.0,Electrona risso,5.55
